User,Time,Loss,Collateral,Stablecoin,Debt,N,Health,NewDebt,N1,N2
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17448397,0.0,100003343,0,25451291541143318765792,4,0.043263988040644186,25451291541143318765792,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17453788,0.0,100003343,0,25454464740785348340514,4,0.043263988040644186,25454464740785348340514,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17459179,0.0,100003343,0,25457607742501021362468,4,0.043263988040644186,25457607742501021362468,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17464570,0.0,100003343,0,25460728597126194489466,4,0.043263988040644186,25460728597126194489466,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17469961,0.0,100003343,0,25463262906291318898599,4,0.043263988040644186,25463262906291318898599,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17475352,0.0,100003343,0,25465080259080247978809,4,0.043263988040644186,25465080259080247978809,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17480743,0.0,100003343,0,25466909401643240092426,4,0.043263988040644186,25466909401643240092426,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17486134,0.0,100003343,0,25468751326123334288979,4,0.043263988040644186,25468751326123334288979,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17491525,0.0,100003343,0,25470567224627391544570,4,0.043263988040644186,25470567224627391544570,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17496916,0.0,100003343,0,25472213362223858662534,4,0.043263988040644186,25472213362223858662534,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17502307,0.0,100003343,0,25473879515090435874495,4,0.043263988040644186,25473879515090435874495,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17507698,0.0,100003343,0,25475571740962881647376,4,0.043263988040644186,25475571740962881647376,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17513089,0.0,100003343,0,25477296947561095686234,4,0.043263988040644186,25477296947561095686234,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17518480,0.0,100003343,0,25478639064860250376043,4,0.043263988040644186,25478639064860250376043,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17523871,0.0,100003343,0,25478970478550060777242,4,0.043263988040644186,25478970478550060777242,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17529262,0.0,100003343,0,25479284829024884861950,4,0.043263988040644186,25479284829024884861950,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17534653,0.0,100003343,0,25479615299645557526740,4,0.043263988040644186,25479615299645557526740,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17540043,0.0,79356956,5872727280695841309072,25479894559406810988324,4,0.04058600147254219,25479894559406810988324,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17545434,0.0,0,27970885892761405136826,25480059627932521559998,4,0.0318905498310693,25480059627932521559998,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17550825,0.0,0,27970885892761405136827,25480088051378714236928,4,0.03188939874063897,25480088051378714236928,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17556216,0.0,0,27970885892761405136828,25480121441946494858904,4,0.031888046495399905,25480121441946494858904,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17561607,0.0,0,27970885892761405136828,25480199261716348484835,4,0.03188489497804056,25480199261716348484835,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17566998,0.0,0,27970885892761405136828,25480333255047694286955,4,0.031879468608877345,25480333255047694286955,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17572389,0.0,0,27970885892761405136828,25480961877955167826705,4,0.03185401183550961,25480961877955167826705,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17432225,0.0,72925287,0,18637520625666185187034,4,0.03515726336087137,18637520625666185187034,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17437615,0.0,72925287,0,18640385488660002637936,4,0.035157263360871376,18640385488660002637936,6,9
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17443006,0.0,72925287,0,18643240996968700648617,4,0.035157263360871376,18643240996968700648617,6,9
